"MacroTrends Data Download"
"QQQ - Historical Price and Volume Data"
"Note: Historical prices are adjusted for stock splits."

"Disclaimer and Terms of Use: Historical stock data is provided 'as is' and solely for informational purposes, not for trading purposes or advice."
"MacroTrends LLC expressly disclaims the accuracy, adequacy, or completeness of any data and shall not be liable for any errors, omissions or other defects in, "
"delays or interruptions in such data, or for any actions taken in reliance thereon.  Neither MacroTrends LLC nor any of our information providers will be liable"
"for any damages relating to your use of the data provided."


"ATTRIBUTION: Proper attribution requires clear indication of the data source as ""www.macrotrends.net""."
"A ""dofollow"" backlink to the originating page is also required if the data is displayed on a web page."


date,open,high,low,close,volume
2003-10-15,30.2396,30.2818,29.5892,29.7159,82517458
2003-10-16,29.6483,30.0115,29.5638,29.9524,62571545
2003-10-17,29.9128,29.9778,29.2261,29.2345,82745543
2003-10-20,29.2683,30.1383,28.7868,29.5977,64304473
2003-10-21,29.6822,29.944,29.5124,29.7751,63088244
2003-10-22,29.471,29.5048,29.0909,29.2007,74777947
2003-10-23,28.8459,29.1475,28.7614,28.8628,82965221
2003-10-24,28.5418,28.9134,28.2884,28.8881,85998863
2003-10-27,28.9557,29.0993,28.753,28.8966,53751306
2003-10-28,29.0824,29.9102,29.0318,29.868,90785125
2003-10-29,29.7328,29.9102,29.623,29.8342,62592105
2003-10-30,30.2481,30.4086,29.6821,29.8933,80358246
2003-10-31,29.9355,29.9778,29.6145,29.7159,46866062
2003-11-03,29.9271,30.3916,29.8679,30.2058,60110959
2003-11-04,30.1467,30.2987,29.9406,30.0031,50725014
2003-11-05,30.0031,30.3156,29.6906,30.2734,57802013
2003-11-06,30.2311,30.3798,29.851,30.357,76539869
2003-11-07,30.4761,30.5606,30.0707,30.096,53712449
2003-11-10,30.1552,30.1915,29.6399,29.7244,58220380
2003-11-11,29.6898,29.8173,29.4372,29.6146,64131829
2003-11-12,29.7075,30.3773,29.6822,30.2481,68518663
2003-11-13,30.1636,30.3241,30.0285,30.2143,54313520
2003-11-14,30.249,30.4255,29.5217,29.5977,76899624
2003-11-17,29.4287,29.4879,28.9355,29.2936,91647577
2003-11-18,29.454,29.5385,28.5671,28.6178,91813220
2003-11-19,28.7277,29.0571,28.6179,28.8966,72955257
2003-11-20,28.6263,29.2936,28.5587,28.6195,99137996
2003-11-21,28.7868,28.9431,28.4912,28.9152,69109041
2003-11-24,29.1584,29.775,29.1162,29.7159,77861064
2003-11-25,29.8088,29.944,29.6399,29.7159,61294244
2003-11-26,29.9018,30.0031,29.4034,29.8511,61537188
2003-11-28,29.7835,29.9863,29.7396,29.8849,20955836
2003-12-01,30.1636,30.417,29.9609,30.3241,69924839
2003-12-02,30.2566,30.4508,30.0538,30.1552,54971578
2003-12-03,30.2735,30.51,29.7751,29.7751,91026493
2003-12-04,29.8848,30.1636,29.6314,30.096,86493777
2003-12-05,29.792,29.9863,29.5284,29.5977,74005402
2003-12-08,29.5808,29.8426,29.3781,29.7624,73535891
2003-12-09,29.944,29.9524,29.0148,29.0824,92903448
2003-12-10,29.1669,29.3105,28.829,29.1922,87477693
2003-12-11,29.1416,29.8933,29.1356,29.8173,91571545
2003-12-12,29.8088,29.8511,29.4794,29.7666,61006834
2003-12-15,30.3495,30.4002,29.2683,29.3781,89730337
2003-12-16,29.3865,29.5833,29.074,29.4372,75896879
2003-12-17,29.4034,29.5639,29.2041,29.4879,57922064
2003-12-18,29.5216,30.1045,29.5208,30.0369,76037113
2003-12-19,30.0791,30.1129,29.7328,29.9524,75825690
2003-12-22,29.8596,30.1383,29.8089,30.0454,53721630
2003-12-23,30.0707,30.4254,30.0115,30.2734,56615228
2003-12-24,30.2849,30.437,30.2511,30.3356,37890179
2003-12-26,30.3863,30.4961,30.2679,30.2933,21546691
2003-12-29,30.4454,30.868,30.437,30.7919,53536162
2003-12-30,30.8679,30.9102,30.6736,30.8933,40778478
2003-12-31,30.944,30.9609,30.6313,30.8088,51141765
2004-01-02,30.9778,31.0877,30.606,30.7243,46679556
2004-01-05,30.9101,31.3986,30.8932,31.3411,58934032
2004-01-06,31.3327,31.62,31.2228,31.5524,50732779
2004-01-07,31.5017,31.8397,31.3242,31.8397,60714959
2004-01-08,31.9834,32.1101,31.7721,32.0924,66108029
2004-01-09,31.865,32.4058,31.7636,31.8819,79683209
2004-01-12,31.9833,32.4058,31.8396,32.3889,65640546
2004-01-13,32.3382,32.4143,31.7721,32.067,78617263
2004-01-14,32.2031,32.3214,31.8988,32.1777,58247549
2004-01-15,32.0509,32.4988,31.7974,32.2622,88334633
2004-01-16,32.4312,32.6425,32.2538,32.5918,65359790
2004-01-20,32.727,32.9551,32.3695,32.5664,69321736
2004-01-21,32.4397,32.6678,32.1101,32.4312,94869374
2004-01-22,32.5748,32.6931,32.1607,32.2368,76718178
2004-01-23,32.2875,32.4988,31.9241,32.1185,75032400
2004-01-26,32.0932,32.6594,31.9749,32.6087,71518007
2004-01-27,32.5411,32.6425,31.8481,31.8904,82231433
2004-01-28,32.0594,32.1608,31.2685,31.3496,108223641
2004-01-29,31.4594,31.5271,30.9778,31.4679,121666708
2004-01-30,31.4341,31.6369,31.2397,31.3242,71226266
2004-02-02,31.4341,31.6707,31.1129,31.2397,79863699
2004-02-03,31.189,31.4679,31.0284,31.2059,62291136
2004-02-04,30.944,31.9073,30.6981,30.6989,92935278
2004-02-05,30.851,31.02,30.6989,30.8172,81883168
2004-02-06,30.9271,31.5017,30.868,31.3758,90582197
2004-02-09,31.5524,31.5862,31.3073,31.3665,49739562
2004-02-10,31.3073,31.6116,31.2904,31.4172,54993620
2004-02-11,31.4654,31.8313,31.2651,31.7552,78125652
2004-02-12,31.7045,31.8566,31.4678,31.4763,59746836
2004-02-13,31.5947,32.0848,31.0623,31.2144,76538913
2004-02-17,31.5017,31.789,31.451,31.6369,58896435
2004-02-18,31.696,31.8312,31.5354,31.7298,60006925
2004-02-19,31.9665,32.0256,31.113,31.2482,85228834
2004-02-20,31.2398,31.3834,30.8848,31.1468,111838473
2004-02-23,31.2651,31.2904,30.3355,30.8003,105840311
2004-02-24,30.6482,30.9863,30.4201,30.7243,105245522
2004-02-25,30.7834,30.9863,30.6989,30.9102,62956757
2004-02-26,30.8172,31.1299,30.6778,30.9862,60364699
2004-02-27,31.0623,31.2144,30.6482,30.9017,84030825
2004-03-01,30.9946,31.3242,30.8172,31.3073,67395030
2004-03-02,31.2507,31.4172,30.9355,30.944,77382056
2004-03-03,30.8511,30.9525,30.5975,30.775,70959363
2004-03-04,30.7919,31.1215,30.7496,31.0623,55786235
2004-03-05,30.7665,31.3918,30.7242,30.9524,99817305
2004-03-08,31.0031,31.113,30.1919,30.2257,95204030
2004-03-09,30.2765,30.4032,30.0145,30.1328,106649494
2004-03-10,30.2088,30.4192,29.6849,29.7356,113488840
2004-03-11,29.6342,30.0229,29.406,29.4652,128758533
2004-03-12,29.744,30.0736,29.7018,30.006,100035828
2004-03-15,29.8793,29.9131,29.4145,29.4821,97905246
2004-03-16,29.668,29.7863,29.2624,29.5328,104549578
2004-03-17,29.7525,30.099,29.7272,29.9976,77702406
2004-03-18,29.8878,29.9638,29.5497,29.8624,94035123
2004-03-19,29.8117,29.9604,29.3427,29.3638,84594275
2004-03-22,29.1779,29.1948,28.7554,28.992,113677373
2004-03-23,29.2286,29.2793,28.7351,28.7554,106503140
2004-03-24,28.8568,29.2625,28.7385,29.085,100525857
2004-03-25,29.2793,29.9638,29.254,29.8649,120106369
2004-03-26,29.8286,30.0686,29.7441,29.761,66282954
2004-03-29,30.006,30.3863,29.9891,30.2426,87787367
2004-03-30,30.1412,30.3719,30.0119,30.344,80915228
2004-03-31,30.3525,30.4201,30.0905,30.2849,72691701
2004-04-01,30.2595,30.6314,30.2342,30.5553,78636631
2004-04-02,31.1721,31.4003,30.8595,31.3496,123362881
2004-04-05,31.2988,31.6876,31.2397,31.6453,56916841
2004-04-06,31.4003,31.6031,31.1975,31.2482,83351661
2004-04-07,31.26,31.3581,30.9778,31.2144,76951690
2004-04-08,31.5609,31.5947,31.0454,31.2144,65270465
2004-04-12,31.3242,31.4679,31.2481,31.4087,46737024
2004-04-13,31.5524,31.5693,30.8087,30.9524,85088851
2004-04-14,30.7665,31.2228,30.7242,31.1045,96104203
2004-04-15,31.0538,31.1468,30.4369,30.5468,104585148
2004-04-16,30.5891,30.6905,30.2426,30.4961,93599622
2004-04-19,30.4285,30.9186,30.4031,30.8679,72548358
2004-04-20,30.9356,31.0877,30.1159,30.1497,101086253
2004-04-21,30.3355,30.513,29.9553,30.4116,100526020
2004-04-22,30.4201,31.2736,30.4032,31.1975,116439010
2004-04-23,31.3326,31.4848,31.1805,31.4425,77734717
2004-04-26,31.4172,31.5102,30.9693,31.2144,62918902
2004-04-27,31.2228,31.4256,31.0031,31.1552,74033104
2004-04-28,31.0201,31.0285,30.4362,30.5891,94438611
2004-04-29,30.4962,30.7074,29.8286,30.1159,132630624
2004-04-30,30.1328,30.2511,29.3384,29.3807,127505053
2004-05-03,29.5751,30.0145,29.4821,29.6596,98902685
2004-05-04,29.7525,30.2088,29.6004,29.7863,106634954
2004-05-05,29.9299,30.1666,29.744,30.0229,82426593
2004-05-06,29.7441,30.017,29.4483,29.7948,86784498
2004-05-07,29.6511,30.1159,29.499,29.5497,116358136
2004-05-10,29.2963,29.4906,29.085,29.2971,132715925
2004-05-11,29.5497,29.8962,29.5074,29.7356,102057502
2004-05-12,29.6765,29.8704,28.9582,29.7948,167179678
2004-05-13,29.6258,29.9553,29.5074,29.5835,116655576
2004-05-14,29.7441,29.8404,29.2708,29.3638,113008300
2004-05-17,29.0512,29.2498,28.823,29.085,127320721
2004-05-18,29.2877,29.4906,29.237,29.3469,81713415
2004-05-19,29.7103,30.0068,29.2666,29.3131,119761223
2004-05-20,29.3891,29.592,29.2032,29.4483,80248354
2004-05-21,29.5919,29.7187,29.3537,29.5911,94167452
2004-05-24,29.8286,29.9638,29.5751,29.7948,84605493
2004-05-25,29.7018,30.4877,29.532,30.3863,123689315
2004-05-26,30.3017,30.5814,30.2595,30.5806,79274478
2004-05-27,30.6651,30.8426,30.4201,30.775,93116854
2004-05-28,30.7411,30.8848,30.5975,30.8848,47651653
2004-06-01,30.6398,30.8849,30.513,30.8426,76571105
2004-06-02,30.8933,30.9778,30.5637,30.775,87490152
2004-06-03,30.6736,30.7251,30.268,30.4032,82483514
2004-06-04,30.7158,30.944,30.5637,30.5806,77129865
2004-06-07,30.7918,31.3496,30.7073,31.3073,90957384
2004-06-08,31.1806,31.4257,31.1384,31.3513,61301843
2004-06-09,31.2482,31.3082,30.7328,30.9094,83004997
2004-06-10,31.0031,31.1299,30.8848,31.1299,48262076
2004-06-14,30.9356,30.9356,30.5046,30.6905,72050434
2004-06-15,30.8932,31.2566,30.8932,31.0876,77716386
2004-06-16,31.0538,31.1806,30.9693,31.0369,55021841
2004-06-17,30.9693,30.9746,30.6313,30.7496,65783786
2004-06-18,30.6736,31.1299,30.6398,30.7919,66511684
2004-06-21,30.8595,30.9524,30.4707,30.5468,55265371
2004-06-22,30.5553,31.0116,30.4328,30.9947,85840618
2004-06-23,30.9017,31.4257,30.851,31.3665,80521409
2004-06-24,31.2819,31.5608,31.1974,31.3073,78057765
2004-06-25,31.265,31.5946,31.2481,31.5439,68467752
2004-06-28,31.6791,31.7045,31.1806,31.2828,79590861
2004-06-29,31.3495,31.7636,31.3326,31.5777,57742830
2004-06-30,31.6453,32.0256,31.5608,31.8904,82693735
2004-07-01,31.8228,31.8228,31.0707,31.2989,103235498
2004-07-02,31.2989,31.4257,30.9524,31.113,62601947
2004-07-06,30.9271,30.9271,30.2764,30.4454,110167987
2004-07-07,30.3863,30.6651,30.3525,30.5012,81123764
2004-07-08,30.2596,30.53,30.0398,30.1666,92037705
2004-07-09,30.2849,30.4539,30.1074,30.2088,72698092
2004-07-12,30.0567,30.1582,29.33,30.0821,69159004
2004-07-13,30.1581,30.2595,29.9215,30.0398,68959806
2004-07-14,29.7441,30.1243,29.6173,29.7356,101169149
2004-07-15,29.8455,29.9891,29.6257,29.6342,76517843
2004-07-16,29.9469,29.9553,29.2531,29.2962,101745105
2004-07-19,29.3892,29.5498,29.1272,29.2371,89926389
2004-07-20,29.3553,30.0711,29.33,29.9384,100497121
2004-07-21,30.0737,30.1244,29.0174,29.0681,115036069
2004-07-22,29.1356,29.668,28.9413,29.4652,112198537
2004-07-23,29.2709,29.2878,28.7554,28.9075,90512761
2004-07-26,28.9329,29.0766,28.4766,28.7808,95489220
2004-07-27,28.8906,29.33,28.7638,29.1779,87469909
2004-07-28,29.0766,29.2591,28.5695,29.0512,131019642
2004-07-29,29.33,29.5075,29.1526,29.3892,83671168
2004-07-30,29.3722,29.6596,29.2793,29.4821,70168747
2004-08-02,29.2455,29.592,29.1188,29.5413,68735913
2004-08-03,29.4399,29.5159,28.8885,28.9244,72511437
2004-08-04,28.8568,29.1196,28.7385,28.9329,73378958
2004-08-05,29.0259,29.0681,28.3904,28.3921,92848511
2004-08-06,28.2231,28.2316,27.0401,27.6485,125774731
2004-08-09,27.7246,27.8513,27.5893,27.7161,66435493
2004-08-10,27.8597,28.2923,27.8174,28.0625,89819184
2004-08-11,27.7583,27.9189,27.5048,27.8175,102485177
2004-08-12,27.6231,27.7642,27.3527,27.4372,96228017
2004-08-13,27.5894,27.6654,27.3358,27.4795,77255337
2004-08-16,27.5555,28.0456,27.5353,27.7896,65809231
2004-08-17,27.9865,28.2569,27.8748,28.1048,75694109
2004-08-18,27.9357,28.654,27.8935,28.6033,91190956
2004-08-19,28.5019,28.6033,28.2315,28.4528,90252650
2004-08-20,28.3667,28.8489,28.316,28.7385,77762950
2004-08-23,28.7723,28.9582,28.654,28.8061,70615169
2004-08-24,28.9414,28.9921,28.5695,28.7977,73313471
2004-08-25,28.7807,29.2371,28.6455,29.1948,74709449
2004-08-26,29.1188,29.1949,28.992,29.0681,48814128
2004-08-27,29.1188,29.3047,29.1019,29.2033,49531621
2004-08-30,29.0766,29.0935,28.6828,28.7132,52734944
2004-08-31,28.747,28.8323,28.4343,28.747,68784256
2004-09-01,28.6709,29.1272,28.561,28.9582,81697612
2004-09-02,28.8822,29.4737,28.8653,29.3892,70340495
2004-09-03,29.1019,29.2962,28.7723,28.8489,76257944
2004-09-07,29.068,29.2455,28.8314,29.0934,81641763
2004-09-08,28.992,29.3046,28.8821,28.9827,85914835
2004-09-09,29.1103,29.3638,28.8399,29.2286,88345159
2004-09-10,29.254,29.7357,29.1272,29.6765,91790969
2004-09-13,29.7863,30.1835,29.6934,30.0652,92477953
2004-09-14,29.9553,30.1919,29.8792,30.1074,64990412
2004-09-15,29.93,29.9554,29.6596,29.7889,76453189
2004-09-16,29.7948,30.0568,29.6849,29.8455,56726394
2004-09-17,29.7694,30.0145,29.7102,29.9384,71024395
2004-09-20,29.8202,30.2258,29.7272,29.941,93900061
2004-09-21,30.0339,30.2933,29.9299,30.0567,79188719
2004-09-22,29.9469,29.9638,29.4652,29.5328,85768576
2004-09-23,29.5581,29.7018,29.4711,29.5066,78218819
2004-09-24,29.5666,29.7356,29.3638,29.4052,87263204
2004-09-27,29.254,29.3554,29.0512,29.1526,72748835
2004-09-28,29.1948,29.3131,28.9244,29.2117,73714210
2004-09-29,29.2033,29.6765,29.1779,29.6427,80940797
2004-09-30,29.6173,29.8033,29.4821,29.6934,63008568
2004-10-01,29.9553,30.5469,29.8793,30.5046,99979295
2004-10-04,30.7243,30.944,30.6314,30.6842,91637789
2004-10-05,30.6144,30.8342,30.5553,30.7243,75897731
2004-10-06,30.682,31.2228,30.513,30.9693,74313058
2004-10-07,30.8764,30.9863,30.5637,30.6229,69632961
2004-10-08,30.4877,30.6229,29.9976,30.0652,97268274
2004-10-11,30.1581,30.3018,30.082,30.2088,43351952
2004-10-12,29.9384,30.2849,29.744,30.1581,82985389
2004-10-13,30.4708,30.5384,29.9384,30.0905,112219065
2004-10-14,30.1581,30.2342,29.8539,29.9553,84031502
2004-10-15,29.9891,30.2984,29.8116,30.1074,109165316
2004-10-18,30.006,30.6314,29.9131,30.5384,92302359
2004-10-19,30.7412,30.9018,30.2426,30.3187,109901571
2004-10-20,30.2765,30.6145,30.1244,30.4607,90196051
2004-10-21,30.6229,31.0877,30.5046,30.9271,104721697
2004-10-22,30.9356,30.9694,30.2004,30.2511,96639253
2004-10-25,30.1919,30.2595,29.9891,30.1032,86994914
2004-10-26,30.1243,30.2849,29.9215,30.268,83012401
2004-10-27,30.2848,31.1806,30.175,31.0369,128866761
2004-10-28,30.9947,31.3665,30.9017,31.2313,93907098
2004-10-29,31.1891,31.4679,30.9862,31.1806,85196811
2004-11-01,31.2482,31.4172,31.0961,31.2972,61193980
2004-11-02,31.3411,31.7298,31.2735,31.4011,92211381
2004-11-03,31.9157,32.0256,31.3918,31.6115,119273286
2004-11-04,31.4848,31.9242,31.358,31.789,95135727
2004-11-05,32.127,32.2453,31.7805,32.0763,98920570
2004-11-08,32.0678,32.1946,31.9833,32.1101,56189889
2004-11-09,32.051,32.2369,31.9495,32.0425,72018650
2004-11-10,32.0509,32.1608,31.8058,31.9326,80403057
2004-11-11,32.034,32.4312,31.9917,32.3551,84262857
2004-11-12,32.3974,32.7523,32.2537,32.6678,86776782
2004-11-15,32.6509,32.8369,32.5326,32.8115,69906998
2004-11-16,32.6678,32.6847,32.3805,32.6112,82299831
2004-11-17,32.8115,33.2256,32.8115,33.0481,105956892
2004-11-18,32.9382,33.2594,32.8597,33.2002,80245451
2004-11-19,33.1579,33.2002,32.6086,32.6847,100161457
2004-11-22,32.6256,33.0143,32.5157,32.9974,67566765
2004-11-23,32.9636,33.0819,32.6256,32.9467,77677236
2004-11-24,33.0312,33.2847,33.0143,33.234,62596193
2004-11-26,33.2678,33.3608,33.0988,33.1326,26451323
2004-11-29,33.3438,33.4959,32.9297,33.1267,80083637
2004-11-30,33.2086,33.2847,33.0058,33.0582,74110047
2004-12-01,33.1832,33.7671,33.1832,33.7325,86557832
2004-12-02,33.648,34.1297,33.5973,33.8593,103192623
2004-12-03,34.0621,34.2987,33.8677,33.91,96529260
2004-12-06,33.9015,34.1601,33.7241,34.0283,59503413
2004-12-07,34.079,34.2226,33.4029,33.4452,102672705
2004-12-08,33.5128,33.7833,32.7946,33.6396,81409426
2004-12-09,33.3776,33.9607,33.1579,33.8424,113523626
2004-12-10,33.6734,33.8593,33.5804,33.741,72873077
2004-12-13,33.986,34.0874,33.7832,34.0367,62799614
2004-12-14,34.0198,34.2987,34.0114,34.2032,77730425
2004-12-15,34.2142,34.3748,33.9311,34.079,80443060
2004-12-16,34.0706,34.1804,33.648,33.7579,72811762
2004-12-17,33.8249,33.9614,31.7434,33.6756,86905575
2004-12-20,33.7566,33.9281,33.3472,33.441,90774400
2004-12-21,33.5946,33.8761,33.5076,33.8505,70999855
2004-12-22,33.7267,34.0637,33.6867,33.8931,64402369
2004-12-23,33.7907,34.0467,33.731,33.917,39058021
2004-12-27,34.1064,34.1405,33.6116,33.7737,57353315
2004-12-28,33.842,34.1243,33.7908,34.0979,53382589
2004-12-29,34.0552,34.2599,34.0381,34.1405,42739054
2004-12-30,34.1831,34.2284,34.0637,34.1149,35582071
2004-12-31,34.1491,34.2267,33.9358,34.051,37650828
2005-01-03,34.1917,34.3726,33.5861,33.6961,86192460
2005-01-04,33.859,33.9017,32.8865,33.0827,116573530
2005-01-05,32.9974,33.2363,32.8183,32.878,109475811
2005-01-06,32.9547,33.023,32.7073,32.7133,87812018
2005-01-07,32.9036,33.162,32.5965,32.8865,105021569
2005-01-10,32.7926,33.1594,32.7491,32.8694,75749176
2005-01-11,32.7329,32.8404,32.4761,32.6382,91219845
2005-01-12,32.7927,32.9292,32.4258,32.9121,109018479
2005-01-13,32.9291,33.1424,32.4258,32.477,87039474
2005-01-14,32.5879,32.8609,32.5794,32.7841,79742899
2005-01-18,32.6561,33.0912,32.605,33.0315,78390696
2005-01-19,33.04,33.0571,32.4684,32.4855,89652560
2005-01-20,32.1187,32.2561,31.8372,31.8628,103253900
2005-01-21,31.9823,32.0334,31.5557,31.6069,98495462
2005-01-24,31.6666,31.7349,31.1036,31.1633,117336772
2005-01-25,31.368,31.641,31.2741,31.3168,102367464
2005-01-26,31.5301,31.8116,31.4141,31.6922,91822331
2005-01-27,31.641,31.7945,31.4533,31.6495,93492621
2005-01-28,31.7434,31.7946,31.2401,31.496,95311149
2005-01-31,31.8713,32.0163,31.786,31.9054,76050019
2005-02-01,31.9651,32.1172,31.8798,32.0078,65457243
2005-02-02,32.1187,32.187,31.8287,32.059,85649143
2005-02-03,31.8884,31.9165,31.5642,31.6956,77568103
2005-02-04,31.6921,32.2637,31.6921,32.204,84725958
2005-02-07,32.2467,32.3405,32.0078,32.1392,61099731
2005-02-08,32.1187,32.4258,32.0931,32.1955,62289473
2005-02-09,32.221,32.2466,31.6196,31.658,79668301
2005-02-10,31.786,31.8372,31.4619,31.6922,94175060
2005-02-11,31.6154,32.2894,31.502,32.1614,92746824
2005-02-14,32.1699,32.3661,32.1507,32.3055,46950045
2005-02-15,32.3235,32.8268,32.2638,32.5197,113614636
2005-02-16,32.4429,32.5538,32.2722,32.4002,68738877
2005-02-17,32.46,32.5368,31.9311,31.9652,99173763
2005-02-18,31.9737,32.0505,31.786,31.8628,59172975
2005-02-22,31.5898,32.0319,31.3851,31.4704,104513043
2005-02-23,31.5983,31.6239,31.3057,31.513,81387572
2005-02-24,31.4363,31.9396,31.3595,31.914,85127400
2005-02-25,31.8884,32.1613,31.8116,32.0931,68358158
2005-02-28,31.9566,32.0761,31.4985,31.7519,81864539
2005-03-01,31.8799,32.1614,31.8458,32.1017,67603762
2005-03-02,31.931,32.4344,31.8679,32.0846,92008246
2005-03-03,32.1699,32.1869,31.5812,31.8201,76838457
2005-03-04,32.0675,32.204,31.9054,32.0078,73896046
2005-03-07,32.0846,32.6647,32.042,32.4685,80902587
2005-03-08,32.3917,32.5964,32.1187,32.1443,76421203
2005-03-09,32.1358,32.3576,31.9652,32.0505,83496419
2005-03-10,32.0846,32.1358,31.6324,32.0078,83238708
2005-03-11,32.1528,32.2654,31.5812,31.7092,87740650
2005-03-14,31.769,31.8714,31.5903,31.8543,61047952
2005-03-15,31.9395,31.9737,31.5556,31.5983,80069965
2005-03-16,31.496,31.7178,31.1633,31.2358,136184841
2005-03-17,31.223,31.4704,31.1718,31.3168,85675123
2005-03-18,31.3424,31.3808,31.0097,31.1462,93119032
2005-03-21,31.2315,31.3509,30.9244,31.2059,79143030
2005-03-22,31.2485,31.3509,30.8049,30.822,97295754
2005-03-23,30.7879,31.1325,30.7708,30.9329,83181214
2005-03-24,31.0439,31.2657,30.9415,30.9415,66282481
2005-03-28,31.0609,31.2324,30.9756,31.0012,50973454
2005-03-29,30.9415,31.2059,30.66,30.7538,102009456
2005-03-30,30.9074,31.3766,30.8988,31.3339,98102924
2005-03-31,31.351,31.351,31.0865,31.1974,73860586
2005-04-01,31.4106,31.4652,30.822,30.8817,122690949
2005-04-04,30.9329,31.2229,30.7367,31.1035,85385335
2005-04-05,31.1377,31.2819,31.0652,31.1889,56613510
2005-04-06,31.2742,31.4832,31.0695,31.1377,70118354
2005-04-07,31.1547,31.5232,31.1462,31.513,75591984
2005-04-08,31.5813,31.6239,31.223,31.2571,78778253
2005-04-11,31.3509,31.3765,31.0524,31.1206,60550349
2005-04-12,31.0865,31.3424,30.6344,31.2742,123840215
2005-04-13,31.1888,31.223,30.6941,30.7623,92997348
2005-04-14,30.7793,30.7964,30.2845,30.3272,135330798
2005-04-15,30.0542,30.1736,29.585,29.6362,145168847
2005-04-18,29.6192,29.9434,29.551,29.6448,93913454
2005-04-19,29.8751,29.9433,29.6448,29.8495,83005632
2005-04-20,30.0372,30.1054,29.5082,29.6055,119642086
2005-04-21,29.9349,30.4638,29.824,30.387,106462842
2005-04-22,30.259,30.259,29.7019,29.9348,98178383
2005-04-25,30.1139,30.253,29.9851,30.1779,61567255
2005-04-26,30.0969,30.4552,29.8922,29.9007,92158571
2005-04-27,29.7471,30.0713,29.6277,29.9433,96050086
2005-04-28,29.7984,29.986,29.6192,29.6448,83899656
2005-04-29,29.8581,29.9127,29.3036,29.841,123229353
2005-05-02,29.9177,30.0829,29.7608,29.9604,57727714
2005-05-03,29.9007,30.3699,29.8837,30.114,88622948
2005-05-04,30.1054,30.5678,30.0628,30.4791,77493723
2005-05-05,30.5064,30.6463,30.3102,30.5064,67703829
2005-05-06,30.6855,30.7282,30.4748,30.5891,66007952
2005-05-09,30.6002,30.7623,30.4185,30.7367,56553957
2005-05-10,30.5832,30.677,30.3861,30.5112,66065365
2005-05-11,30.5661,30.7333,30.114,30.6685,112620536
2005-05-12,30.7197,30.8818,30.418,30.5832,99383290
2005-05-13,30.7026,31.1121,30.6156,30.9159,113725128
2005-05-16,30.9158,31.17,30.822,31.1243,67477882
2005-05-17,31.0089,31.3424,30.8903,31.3083,78216252
2005-05-18,31.3936,31.8713,31.3168,31.7348,109280580
2005-05-19,31.8201,32.0078,31.7348,32.001,79322130
2005-05-20,31.9481,32.1528,31.8627,32.1272,56813668
2005-05-23,32.1272,32.4053,32.076,32.2893,79395482
2005-05-24,32.204,32.4173,32.1614,32.3917,86075677
2005-05-25,32.2723,32.3158,32.0675,32.2552,65204366
2005-05-26,32.4003,32.6476,32.4003,32.5794,71718308
2005-05-27,32.5452,32.6305,32.4343,32.5964,42740247
2005-05-31,32.5793,32.622,32.349,32.4855,64233048
2005-06-01,32.4429,32.9974,32.4344,32.7671,94586703
2005-06-02,32.6988,32.9803,32.6732,32.9803,64922788
2005-06-03,32.9547,32.9633,32.4344,32.5026,82796975
2005-06-06,32.5196,32.5793,32.3831,32.5111,45267762
2005-06-07,32.5452,32.8191,32.1937,32.2381,93492876
2005-06-08,32.3149,32.3746,32.0419,32.1699,67587908
2005-06-09,32.1272,32.4684,31.9907,32.3746,84797692
2005-06-10,32.3319,32.3319,31.8883,32.0307,73362883
2005-06-13,31.9737,32.3747,31.9567,32.187,70249149
2005-06-14,32.1528,32.2808,31.9908,32.059,53513032
2005-06-15,32.2723,32.3064,31.7775,32.1614,88707794
2005-06-16,32.1955,32.4173,32.1273,32.332,77212338
2005-06-17,32.5496,32.6264,32.2336,32.3361,76140750
2005-06-20,32.208,32.5154,32.0885,32.3361,58117619
2005-06-21,32.3019,32.4565,32.1909,32.319,83583160
2005-06-22,32.4556,32.5324,32.1311,32.2848,64270753
2005-06-23,32.3446,32.6008,31.875,31.9262,104336425
2005-06-24,31.9177,31.9433,31.5574,31.5676,121518183
2005-06-27,31.5505,31.6444,31.337,31.4224,62221135
2005-06-28,31.5505,31.8152,31.5078,31.7213,62646939
2005-06-29,31.8066,31.8151,31.5675,31.6512,61087865
2005-06-30,31.7127,31.7725,31.3797,31.4053,75109108
2005-07-01,31.4737,31.5941,31.32,31.3584,47190830
2005-07-05,31.2858,31.7554,31.2516,31.6871,67678924
2005-07-06,31.6188,31.8323,31.477,31.5334,67705999
2005-07-07,31.2345,31.67,31.2088,31.6444,102610940
2005-07-08,31.6615,32.2849,31.5872,32.2507,86580111
2005-07-11,32.336,32.5837,32.2763,32.5495,82276937
2005-07-12,32.5495,32.8398,32.4556,32.7032,73496547
2005-07-13,32.7289,32.8143,32.5922,32.7801,61834034
2005-07-14,33.002,33.1984,32.891,33.1045,88096737
2005-07-15,33.1728,33.3009,33.0012,33.207,57438466
2005-07-18,33.096,33.207,33.034,33.0729,50084215
2005-07-19,33.2326,33.4683,33.1643,33.4546,66877087
2005-07-20,33.2497,33.7876,33.2155,33.6937,78238436
2005-07-21,33.779,33.8926,33.4802,33.7022,108816354
2005-07-22,33.6938,33.8048,33.4888,33.6596,61209245
2005-07-25,33.6767,33.8355,33.4717,33.5315,44375310
